169.4 28632.5 930.506
169.6 28499.9 931.337
169.8 28366.9 932.163
170 28233.5 932.986
170.2 28099.7 933.805
170.4 27965.5 934.621
170.6 27831 935.432
170.8 27696 936.239
171 27560.6 937.042
171.2 27424.9 937.842
171.4 27288.8 938.637
171.6 27152.2 939.429
171.8 27015.3 940.217
172 26878 941
172.2 26740.3 941.78
172.4 26602.2 942.556
172.6 26463.8 943.327
172.8 26324.9 944.095
173 26185.7 944.858
173.2 26046 945.618
173.4 25906 946.373
173.6 25765.6 947.125
173.8 25624.8 947.872
174 25483.6 948.615
174.2 25342 949.355
174.4 25200 950.09
174.6 25057.6 950.821
174.8 24914.9 951.547
175 24771.7 952.27
175.2 24628.2 952.989
175.4 24484.3 953.703
175.6 24339.9 954.413
175.8 24195.2 955.119
176 24050.2 955.821
176.2 23904.7 956.519
176.4 23758.8 957.212
176.6 23612.6 957.901
176.8 23465.9 958.586
177 23318.9 959.267
177.2 23171.5 959.943
177.4 23023.7 960.615
177.6 22875.5 961.283
177.8 22726.9 961.947
178 22577.9 962.606
178.2 22428.6 963.261
178.4 22278.8 963.912
178.6 22128.7 964.558
178.8 21978.2 965.2
179 21827.3 965.837
179.2 21676 966.47
179.4 21524.3 967.099
179.6 21372.2 967.724
179.8 21219.8 968.344
180 21066.9 968.959
180.2 20913.7 969.57
180.4 20760.1 970.177
180.6 20606.1 970.779
180.8 20451.7 971.377
181 20296.9 971.971
181.2 20141.7 972.559
181.4 19986.2 973.144
181.6 19830.2 973.724
181.8 19673.9 974.299
182 19517.2 974.87
182.2 19360.1 975.436
182.4 19202.6 975.998
182.6 19044.7 976.555
182.8 18886.5 977.107
183 18727.8 977.655
183.2 18568.8 978.199
183.4 18409.4 978.737
183.6 18249.6 979.272
183.8 18089.4 979.801
184 17928.8 980.326
184.2 17767.8 980.846
184.4 17606.4 981.362
184.6 17444.7 981.872
184.8 17282.5 982.379
185 17120 982.88
185.2 16957.1 983.377
185.4 16793.8 983.869
185.6 16630.1 984.356
185.8 16466 984.838
186 16301.6 985.316
186.2 16136.7 985.789
186.4 15971.5 986.257
186.6 15805.8 986.721
186.8 15639.8 987.179
187 15473.4 987.633
187.2 15306.6 988.082
187.4 15139.4 988.525
187.6 14971.8 988.965
187.8 14803.8 989.399
188 14635.4 989.828
188.2 14466.6 990.253
188.4 14297.5 990.672
188.6 14127.9 991.087
188.8 13958 991.496
189 13787.6 991.901
189.2 13616.9 992.3
189.4 13445.8 992.695
189.6 13274.2 993.085
189.8 13102.3 993.469
190 12930 993.849
190.2 12757.3 994.223
190.4 12584.2 994.593
190.6 12410.6 994.957
190.8 12236.7 995.316
191 12062.4 995.671
191.2 11887.7 996.02
191.4 11712.6 996.364
191.6 11537.1 996.702
191.8 11361.1 997.036
192 11184.8 997.364
192.2 11008.1 997.688
192.4 10830.9 998.005
192.6 10653.4 998.318
192.8 10475.4 998.626
193 10297.1 998.928
193.2 10118.3 999.225
193.4 9939.12 999.516
193.6 9759.52 999.803
193.8 9579.51 1000.08
194 9399.09 1000.36
194.2 9218.25 1000.63
194.4 9036.99 1000.89
194.6 8855.32 1001.15
194.8 8673.22 1001.41
195 8490.71 1001.66
195.2 8307.77 1001.9
195.4 8124.41 1002.14
195.6 7940.62 1002.37
195.8 7756.4 1002.6
196 7571.76 1002.82
196.2 7386.68 1003.03
196.4 7201.17 1003.24
196.6 7015.23 1003.45
196.8 6828.85 1003.65
197 6642.03 1003.84
197.2 6454.77 1004.03
197.4 6267.07 1004.21
197.6 6078.92 1004.38
197.8 5890.33 1004.55
198 5701.29 1004.72
198.2 5511.79 1004.88
198.4 5321.85 1005.03
198.6 5131.45 1005.18
198.8 4940.58 1005.32
199 4749.26 1005.45
199.2 4557.48 1005.58
199.4 4365.22 1005.71
199.6 4172.5 1005.82
199.8 3979.31 1005.93
200 3785.64 1006.04
